sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
180792,/content/drive/MyDrive/VLM_Project_Data/val2017/000000180792.jpg,a bathroom with a toilet and a toilet seat,Diffusion Noise,LLaVA,"The image is a colorful, abstract painting of a building. The building is depicted in a vibrant and artistic manner, with a mix of colors and patterns. The painting captures the essence of the building, making it an",Other/Irrelevant Description
196141,/content/drive/MyDrive/VLM_Project_Data/val2017/000000196141.jpg,a baseball player swinging a bat,Diffusion Noise,BLIP-2,A baseball player is about to swing at a pitch,Other/Irrelevant Description
196141,/content/drive/MyDrive/VLM_Project_Data/val2017/000000196141.jpg,a baseball player swinging a bat,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a baseball player in action. The player is swinging a baseball bat, and the scene captures the intensity of the game. The baseball bat is prominently visible in the scene, with",Acknowledged Perturbation
575815,/content/drive/MyDrive/VLM_Project_Data/val2017/000000575815.jpg,a pizza on a cutting board,Diffusion Noise,BLIP-2,A pizza with a lot of toppings,Other/Irrelevant Description
575815,/content/drive/MyDrive/VLM_Project_Data/val2017/000000575815.jpg,a pizza on a cutting board,Diffusion Noise,LLaVA,"The image features a close-up of a pizza with a variety of toppings. The pizza is placed on a dining table, and its toppings are scattered across the surface. The pizza appears to be a deep dish p",Other/Irrelevant Description
460929,/content/drive/MyDrive/VLM_Project_Data/val2017/000000460929.jpg,a hot dog and a bottle of bubbly,Diffusion Noise,BLIP-2,This image is a photograph of a bottle of beer and a sandwich,Other/Irrelevant Description
460929,/content/drive/MyDrive/VLM_Project_Data/val2017/000000460929.jpg,a hot dog and a bottle of bubbly,Diffusion Noise,LLaVA,"The image is a close-up of a bottle of beer, with a green label. The bottle is placed on a table, and it appears to be the main focus of the scene. The bottle is positioned in the center",Other/Irrelevant Description
335427,/content/drive/MyDrive/VLM_Project_Data/val2017/000000335427.jpg,a bowl of broccoli with a red box around it,Diffusion Noise,BLIP-2,This image is a photograph of a bowl of broccoli with a spoon in it,Other/Irrelevant Description
335427,/content/drive/MyDrive/VLM_Project_Data/val2017/000000335427.jpg,a bowl of broccoli with a red box around it,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a street scene. The street is lined with trees, and there are several cars parked along the side. The cars are of various sizes and are positioned at different spots along the",Acknowledged Perturbation
335177,/content/drive/MyDrive/VLM_Project_Data/val2017/000000335177.jpg,a street with a car parked on it,Diffusion Noise,BLIP-2,A street scene,Other/Irrelevant Description
335177,/content/drive/MyDrive/VLM_Project_Data/val2017/000000335177.jpg,a street with a car parked on it,Diffusion Noise,LLaVA,"The image features a street with a curved road, where a car is driving down the street. There are several trees lining the street, creating a pleasant atmosphere. The car is positioned in the middle of the street, and there are a",Other/Irrelevant Description
568439,/content/drive/MyDrive/VLM_Project_Data/val2017/000000568439.jpg,a man standing in front of a bus,Diffusion Noise,BLIP-2,A man is standing on the sidewalk,Ignored Perturbation
568439,/content/drive/MyDrive/VLM_Project_Data/val2017/000000568439.jpg,a man standing in front of a bus,Diffusion Noise,LLaVA,"The image is a collage of various buses and a man standing on a street. The buses are scattered throughout the scene, with some closer to the foreground and others further back. The man is standing near the center of the image,",Other/Irrelevant Description
161799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000161799.jpg,a skateboarder doing a trick on a rail,Diffusion Noise,BLIP-2,A skateboarder is doing a trick on a ramp,Ignored Perturbation
161799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000161799.jpg,a skateboarder doing a trick on a rail,Diffusion Noise,LLaVA,"The image features a man performing a trick on a skateboard, seemingly flying through the air. The skateboarder is the main focus of the scene, with his skateboard visible beneath him.

In the background, there",Other/Irrelevant Description
500464,/content/drive/MyDrive/VLM_Project_Data/val2017/000000500464.jpg,a bathroom with a sink and a shelf,Diffusion Noise,BLIP-2,"A bathroom with a toilet, sink, and mirror",Other/Irrelevant Description
500464,/content/drive/MyDrive/VLM_Project_Data/val2017/000000500464.jpg,a bathroom with a sink and a shelf,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a wooden structure. The structure appears to be a building or a piece of furniture, such as a table or a chair. The colors in the image are vibrant and eye-catch",Acknowledged Perturbation
439426,/content/drive/MyDrive/VLM_Project_Data/val2017/000000439426.jpg,a person holding a donut with a person's feet in the background,Diffusion Noise,BLIP-2,This is a person holding a donut,Ignored Perturbation
439426,/content/drive/MyDrive/VLM_Project_Data/val2017/000000439426.jpg,a person holding a donut with a person's feet in the background,Diffusion Noise,LLaVA,"The image features a close-up of a piece of food, possibly a hot dog or a piece of bread, placed on a table. The food item is the main focus of the image, and it appears to be the center of attention.",Other/Irrelevant Description
357737,/content/drive/MyDrive/VLM_Project_Data/val2017/000000357737.jpg,a man standing next to a bike,Diffusion Noise,BLIP-2,A man standing next to a bike,Ignored Perturbation
357737,/content/drive/MyDrive/VLM_Project_Data/val2017/000000357737.jpg,a man standing next to a bike,Diffusion Noise,LLaVA,"The image features a man standing next to a row of bicycles. There are several bicycles in the scene, with some positioned closer to the man and others further away. The man appears to be the main focus of the image,",Other/Irrelevant Description
71226,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071226.jpg,a dog laying on a bed,Diffusion Noise,BLIP-2,a dog laying on a bed,Ignored Perturbation
71226,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071226.jpg,a dog laying on a bed,Diffusion Noise,LLaVA,"The image features a close-up of a dog's paw, with a focus on the dog's claws. The dog's paw is positioned in the center of the image, and the claws are clearly visible.",Other/Irrelevant Description
521405,/content/drive/MyDrive/VLM_Project_Data/val2017/000000521405.jpg,a stuffed animal with a toothbrush,Diffusion Noise,BLIP-2,A turtle with a toothbrush,Other/Irrelevant Description
521405,/content/drive/MyDrive/VLM_Project_Data/val2017/000000521405.jpg,a stuffed animal with a toothbrush,Diffusion Noise,LLaVA,"The image is a close-up of a person's feet, possibly a man's, wearing a pair of white socks. The feet are positioned in the center of the image, and the focus is on the socks and",Other/Irrelevant Description
25986,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025986.jpg,a table with food on it,Diffusion Noise,BLIP-2,A table with a lot of food on it,Ignored Perturbation
25986,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025986.jpg,a table with food on it,Diffusion Noise,LLaVA,"The image features a dining table filled with various plates of food. There are multiple bowls and cups placed on the table, along with a few bottles. The food appears to be a mix of different dishes, possibly including s",Other/Irrelevant Description
260266,/content/drive/MyDrive/VLM_Project_Data/val2017/000000260266.jpg,a traffic light with a car parked next to it,Diffusion Noise,BLIP-2,A traffic light on a pole,Other/Irrelevant Description
260266,/content/drive/MyDrive/VLM_Project_Data/val2017/000000260266.jpg,a traffic light with a car parked next to it,Diffusion Noise,LLaVA,"The image features a street scene with a traffic light prominently visible. The traffic light is located near the center of the scene, and it appears to be a red stoplight. The sky above the scene is blue, creating a pleasant atmosphere.",Other/Irrelevant Description
267940,/content/drive/MyDrive/VLM_Project_Data/val2017/000000267940.jpg,a boat in a harbor with a red box around it,Diffusion Noise,BLIP-2,The image shows a boat in the water,Other/Irrelevant Description
267940,/content/drive/MyDrive/VLM_Project_Data/val2017/000000267940.jpg,a boat in a harbor with a red box around it,Diffusion Noise,LLaVA,"The image features a large building situated near a body of water. The building is surrounded by a beautiful landscape, with a mountain visible in the background. The scene is captured in a blurry, colorful photo, giving it a unique and art",Acknowledged Perturbation
122962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000122962.jpg,a room with children sitting at a table,Diffusion Noise,BLIP-2,The image is a photograph of a group of people sitting at a table in a restaurant,Other/Irrelevant Description
122962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000122962.jpg,a room with children sitting at a table,Diffusion Noise,LLaVA,"The image is a colorful, pixelated artwork featuring a crowd of people. The people are scattered throughout the scene, with some standing closer to the foreground and others further back. The artwork appears to be a mix of a painting and",Acknowledged Perturbation
392818,/content/drive/MyDrive/VLM_Project_Data/val2017/000000392818.jpg,a dog wearing a life jacket,Diffusion Noise,BLIP-2,a dog wearing a vest,Other/Irrelevant Description
392818,/content/drive/MyDrive/VLM_Project_Data/val2017/000000392818.jpg,a dog wearing a life jacket,Diffusion Noise,LLaVA,"The image features a black and white dog sitting on a chair. The dog appears to be wearing a red collar, and it is positioned in the center of the scene. The chair is located in the lower part of the image, and",Other/Irrelevant Description
565853,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565853.jpg,a man playing a video game on a tv,Diffusion Noise,BLIP-2,This is a picture of a room with a tv in it,Other/Irrelevant Description
565853,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565853.jpg,a man playing a video game on a tv,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a room with a TV mounted on the wall. The room appears to be a living room or a similar space. The TV is positioned towards the center of the room, and the overall atmosphere",Acknowledged Perturbation
322724,/content/drive/MyDrive/VLM_Project_Data/val2017/000000322724.jpg,a person on skis,Diffusion Noise,BLIP-2,The image is a person skiing down a slope,Other/Irrelevant Description
322724,/content/drive/MyDrive/VLM_Project_Data/val2017/000000322724.jpg,a person on skis,Diffusion Noise,LLaVA,"The image features a person skiing down a snow-covered slope. The skier is wearing a red jacket and is positioned in the center of the scene. The skier is also holding a ski pole, which is visible in",Other/Irrelevant Description
246963,/content/drive/MyDrive/VLM_Project_Data/val2017/000000246963.jpg,a group of people on motorcycles,Diffusion Noise,BLIP-2,The image shows a group of people walking on a street,Other/Irrelevant Description
