sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
357737,/content/drive/MyDrive/VLM_Project_Data/val2017/000000357737.jpg,a man standing next to a bike,a man sitting next to a bike,standing,sitting,LLaVA,"No, this is not a man sitting next to a bike. Instead, it is a man standing next to a bike, and there are several bikes in the scene.","No, this is not a man sitting next to a bike. Instead, it is a man standing next to a bike, and there are several bikes in the scene.",Correct Rejection
71226,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071226.jpg,a dog laying on a bed,a cat laying on a bed,dog,cat,BLIP-2,Yes,Yes,Confusion/Irrelevance
71226,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071226.jpg,a dog laying on a bed,a cat laying on a bed,dog,cat,LLaVA,"No, this is not a cat laying on a bed. It is a dog laying on a bed.","No, this is not a cat laying on a bed. It is a dog laying on a bed.",Correct Rejection
521405,/content/drive/MyDrive/VLM_Project_Data/val2017/000000521405.jpg,a stuffed animal with a toothbrush,a stuffed animal with a dental floss,toothbrush,dental floss,BLIP-2,Yes,Yes,Confusion/Irrelevance
521405,/content/drive/MyDrive/VLM_Project_Data/val2017/000000521405.jpg,a stuffed animal with a toothbrush,a stuffed animal with a dental floss,toothbrush,dental floss,LLaVA,"Yes, the image shows a stuffed animal, specifically a teddy bear, holding a toothbrush and a toothpaste tube. This is an unusual and creative way to promote dental hygiene, especially for children who","Yes, the image shows a stuffed animal, specifically a teddy bear, holding a toothbrush and a toothpaste tube. This is an unusual and creative way to promote dental hygiene, especially for children who",Implicit Rejection
25986,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025986.jpg,a table with food on it,a rock with food on it,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
25986,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025986.jpg,a table with food on it,a rock with food on it,table,rock,LLaVA,"No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including a bowl of vegetables, and a glass of water. The table is set up for a meal,","No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including a bowl of vegetables, and a glass of water. The table is set up for a meal,",Correct Rejection
260266,/content/drive/MyDrive/VLM_Project_Data/val2017/000000260266.jpg,a traffic light with a car parked next to it,a traffic light with a truck parked next to it,car,truck,BLIP-2,Yes,Yes,Confusion/Irrelevance
260266,/content/drive/MyDrive/VLM_Project_Data/val2017/000000260266.jpg,a traffic light with a car parked next to it,a traffic light with a truck parked next to it,car,truck,LLaVA,"Yes, the image shows a traffic light with a truck parked next to it. The traffic light is located on a street corner, and the truck is parked nearby.","Yes, the image shows a traffic light with a truck parked next to it. The traffic light is located on a street corner, and the truck is parked nearby.",Agreement with Falsehood
267940,/content/drive/MyDrive/VLM_Project_Data/val2017/000000267940.jpg,a boat in a harbor with a red box around it,a boat in a harbor with a blue box around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
267940,/content/drive/MyDrive/VLM_Project_Data/val2017/000000267940.jpg,a boat in a harbor with a red box around it,a boat in a harbor with a blue box around it,red,blue,LLaVA,"Yes, the image shows a boat in a harbor with a blue box around it. The boat is docked at the pier, and the blue box is likely a protective covering for the boat when it is not in use.","Yes, the image shows a boat in a harbor with a blue box around it. The boat is docked at the pier, and the blue box is likely a protective covering for the boat when it is not in use.",Correct Rejection
122962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000122962.jpg,a room with children sitting at a table,a room with children sitting at a rock,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
122962,/content/drive/MyDrive/VLM_Project_Data/val2017/000000122962.jpg,a room with children sitting at a table,a room with children sitting at a rock,table,rock,LLaVA,"Yes, the image shows a room with children sitting at a rock. The room is filled with children, and there are several dining tables and chairs in the area. The children are engaged in various activities, and the room appears to be a","Yes, the image shows a room with children sitting at a rock. The room is filled with children, and there are several dining tables and chairs in the area. The children are engaged in various activities, and the room appears to be a",Agreement with Falsehood
392818,/content/drive/MyDrive/VLM_Project_Data/val2017/000000392818.jpg,a dog wearing a life jacket,a cat wearing a life jacket,dog,cat,BLIP-2,"No, this is a dog wearing a life jacket","No, this is a dog wearing a life jacket",Correct Rejection
392818,/content/drive/MyDrive/VLM_Project_Data/val2017/000000392818.jpg,a dog wearing a life jacket,a cat wearing a life jacket,dog,cat,LLaVA,"No, this is not a cat wearing a life jacket. It is a small dog wearing a life jacket.","No, this is not a cat wearing a life jacket. It is a small dog wearing a life jacket.",Correct Rejection
565853,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565853.jpg,a man playing a video game on a tv,a man playing a video game on a monitor,tv,monitor,BLIP-2,Yes,Yes,Confusion/Irrelevance
565853,/content/drive/MyDrive/VLM_Project_Data/val2017/000000565853.jpg,a man playing a video game on a tv,a man playing a video game on a monitor,tv,monitor,LLaVA,"Yes, the image shows a man playing a video game on a monitor.","Yes, the image shows a man playing a video game on a monitor.",Agreement with Falsehood
322724,/content/drive/MyDrive/VLM_Project_Data/val2017/000000322724.jpg,a person on skis,a person on snowshoes,skis,snowshoes,BLIP-2,Yes,Yes,Confusion/Irrelevance
322724,/content/drive/MyDrive/VLM_Project_Data/val2017/000000322724.jpg,a person on skis,a person on snowshoes,skis,snowshoes,LLaVA,"No, this is not a person on snowshoes. It is a person skiing down a snow-covered slope.","No, this is not a person on snowshoes. It is a person skiing down a snow-covered slope.",Correct Rejection
246963,/content/drive/MyDrive/VLM_Project_Data/val2017/000000246963.jpg,a group of people on motorcycles,a group of people under motorcycles,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
246963,/content/drive/MyDrive/VLM_Project_Data/val2017/000000246963.jpg,a group of people on motorcycles,a group of people under motorcycles,on,under,LLaVA,"Yes, this is a group of people under motorcycles. They are riding motorcycles down the street, and there are several motorcycles in the scene.","Yes, this is a group of people under motorcycles. They are riding motorcycles down the street, and there are several motorcycles in the scene.",Agreement with Falsehood
287347,/content/drive/MyDrive/VLM_Project_Data/val2017/000000287347.jpg,a man and woman in a kitchen,a man and man in a kitchen,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
287347,/content/drive/MyDrive/VLM_Project_Data/val2017/000000287347.jpg,a man and woman in a kitchen,a man and man in a kitchen,woman,man,LLaVA,"Yes, this is a man and a woman in a kitchen.","Yes, this is a man and a woman in a kitchen.",Agreement with Falsehood
340451,/content/drive/MyDrive/VLM_Project_Data/val2017/000000340451.jpg,a person sitting on a bench,a person sitting under a bench,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
340451,/content/drive/MyDrive/VLM_Project_Data/val2017/000000340451.jpg,a person sitting on a bench,a person sitting under a bench,on,under,LLaVA,"Yes, the image shows a person sitting under a bench.","Yes, the image shows a person sitting under a bench.",Agreement with Falsehood
404922,/content/drive/MyDrive/VLM_Project_Data/val2017/000000404922.jpg,a woman and two children walking down a street,a man and two children walking down a street,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
404922,/content/drive/MyDrive/VLM_Project_Data/val2017/000000404922.jpg,a woman and two children walking down a street,a man and two children walking down a street,woman,man,LLaVA,"No, this is not a man and two children walking down a street. Instead, it is a woman and two children walking down a street, with the woman carrying a tennis racket.","No, this is not a man and two children walking down a street. Instead, it is a woman and two children walking down a street, with the woman carrying a tennis racket.",Correct Rejection
89648,/content/drive/MyDrive/VLM_Project_Data/val2017/000000089648.jpg,a group of people sitting in chairs,a group of people lying in chairs,sitting,lying,BLIP-2,Yes,Yes,Confusion/Irrelevance
89648,/content/drive/MyDrive/VLM_Project_Data/val2017/000000089648.jpg,a group of people sitting in chairs,a group of people lying in chairs,sitting,lying,LLaVA,"No, this is not a group of people lying in chairs. Instead, it is a group of people sitting in chairs, with some of them using cell phones.","No, this is not a group of people lying in chairs. Instead, it is a group of people sitting in chairs, with some of them using cell phones.",Correct Rejection
396200,/content/drive/MyDrive/VLM_Project_Data/val2017/000000396200.jpg,two people on skateboards,two people under skateboards,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
396200,/content/drive/MyDrive/VLM_Project_Data/val2017/000000396200.jpg,two people on skateboards,two people under skateboards,on,under,LLaVA,"No, this is not two people under skateboards. Instead, it is a man riding a skateboard while another man is filming him. The image also shows a skateboarder performing a trick, with a red box around","No, this is not two people under skateboards. Instead, it is a man riding a skateboard while another man is filming him. The image also shows a skateboarder performing a trick, with a red box around",Correct Rejection
99428,/content/drive/MyDrive/VLM_Project_Data/val2017/000000099428.jpg,a laptop computer with a cell phone on top of it,a laptop computer with a cell phone under top of it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
99428,/content/drive/MyDrive/VLM_Project_Data/val2017/000000099428.jpg,a laptop computer with a cell phone on top of it,a laptop computer with a cell phone under top of it,on,under,LLaVA,"No, this is not a laptop computer with a cell phone under the top of it. Instead, it is a collection of cell phones stacked on top of each other.","No, this is not a laptop computer with a cell phone under the top of it. Instead, it is a collection of cell phones stacked on top of each other.",Correct Rejection
367095,/content/drive/MyDrive/VLM_Project_Data/val2017/000000367095.jpg,a man working on a computer,a man working under a computer,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
367095,/content/drive/MyDrive/VLM_Project_Data/val2017/000000367095.jpg,a man working on a computer,a man working under a computer,on,under,LLaVA,"Yes, this is a man working under a computer. The image shows a man sitting at a desk, using a laptop and a keyboard. The scene is captured in a series of images, which are likely used to illustrate a concept or process related","Yes, this is a man working under a computer. The image shows a man sitting at a desk, using a laptop and a keyboard. The scene is captured in a series of images, which are likely used to illustrate a concept or process related",Agreement with Falsehood
154213,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154213.jpg,a pie crust,a cake crust,pie,cake,BLIP-2,Yes,Yes,Confusion/Irrelevance
154213,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154213.jpg,a pie crust,a cake crust,pie,cake,LLaVA,"Yes, the image shows a cake crust, which is a pastry dough that has been rolled out and is ready to be filled with the cake mixture.","Yes, the image shows a cake crust, which is a pastry dough that has been rolled out and is ready to be filled with the cake mixture.",Agreement with Falsehood
465430,/content/drive/MyDrive/VLM_Project_Data/val2017/000000465430.jpg,two toasted sandwiches on a pan,two toasted sandwiches under a pan,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
465430,/content/drive/MyDrive/VLM_Project_Data/val2017/000000465430.jpg,two toasted sandwiches on a pan,two toasted sandwiches under a pan,on,under,LLaVA,"Yes, this is a close-up of two toasted sandwiches under a pan.","Yes, this is a close-up of two toasted sandwiches under a pan.",Agreement with Falsehood
312340,/content/drive/MyDrive/VLM_Project_Data/val2017/000000312340.jpg,a cat in front of a window,a cat in back of a window,front,back,BLIP-2,Yes,Yes,Confusion/Irrelevance
312340,/content/drive/MyDrive/VLM_Project_Data/val2017/000000312340.jpg,a cat in front of a window,a cat in back of a window,front,back,LLaVA,"Yes, the image shows a cat sitting in the back of a window.","Yes, the image shows a cat sitting in the back of a window.",Agreement with Falsehood
406611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000406611.jpg,a group of people on a ski slope,a group of people under a ski slope,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
406611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000406611.jpg,a group of people on a ski slope,a group of people under a ski slope,on,under,LLaVA,"Yes, this is a group of people standing under a ski slope, likely waiting for their turn to ski or snowboard.","Yes, this is a group of people standing under a ski slope, likely waiting for their turn to ski or snowboard.",Agreement with Falsehood
