sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
337498,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000337498.jpg,a pizza with a red circle around it,a pizza with a blue circle around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
337498,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000337498.jpg,a pizza with a red circle around it,a pizza with a blue circle around it,red,blue,LLaVA,"Yes, the image shows a pizza with a blue circle around it, indicating that it is a deep dish pizza.","Yes, the image shows a pizza with a blue circle around it, indicating that it is a deep dish pizza.",Agreement with Falsehood
368294,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000368294.jpg,a man working in a factory,a woman working in a factory,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
368294,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000368294.jpg,a man working in a factory,a woman working in a factory,man,woman,LLaVA,"No, this is not a woman working in a factory. The image shows a man wearing a yellow shirt, sitting at a workbench, and using a pair of scissors. The man is working in a factory, which is","No, this is not a woman working in a factory. The image shows a man wearing a yellow shirt, sitting at a workbench, and using a pair of scissors. The man is working in a factory, which is",Correct Rejection
89078,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000089078.jpg,a woman snowboarding,a man snowboarding,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
89078,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000089078.jpg,a woman snowboarding,a man snowboarding,woman,man,LLaVA,"No, this is a woman snowboarding.","No, this is a woman snowboarding.",Correct Rejection
163314,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000163314.jpg,people walking down the street with red lines drawn around them,people walking down the street with blue lines drawn around them,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
163314,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000163314.jpg,people walking down the street with red lines drawn around them,people walking down the street with blue lines drawn around them,red,blue,LLaVA,"Yes, the image shows people walking down the street with blue lines drawn around them, indicating that they are part of a computer-generated scene.","Yes, the image shows people walking down the street with blue lines drawn around them, indicating that they are part of a computer-generated scene.",Agreement with Falsehood
180792,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000180792.jpg,a bathroom with a toilet and a toilet seat,a bathroom with a urinal and a toilet seat,toilet,urinal,BLIP-2,Yes,Yes,Confusion/Irrelevance
180792,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000180792.jpg,a bathroom with a toilet and a toilet seat,a bathroom with a urinal and a toilet seat,toilet,urinal,LLaVA,"Yes, this is a bathroom with a urinal and a toilet seat. The toilet seat is located in the middle of the bathroom, and the urinal is situated nearby.","Yes, this is a bathroom with a urinal and a toilet seat. The toilet seat is located in the middle of the bathroom, and the urinal is situated nearby.",Agreement with Falsehood
575815,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000575815.jpg,a pizza on a cutting board,a pizza under a cutting board,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
575815,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000575815.jpg,a pizza on a cutting board,a pizza under a cutting board,on,under,LLaVA,"Yes, the image shows a pizza sitting on a cutting board, which is placed on a table.","Yes, the image shows a pizza sitting on a cutting board, which is placed on a table.",Implicit Rejection
460929,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000460929.jpg,a hot dog and a bottle of bubbly,a hot dog and a jar of bubbly,bottle,jar,BLIP-2,Yes,Yes,Confusion/Irrelevance
460929,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000460929.jpg,a hot dog and a bottle of bubbly,a hot dog and a jar of bubbly,bottle,jar,LLaVA,"Yes, the image shows a hot dog and a jar of bubbly, which is a type of soda. The hot dog is placed on a foil wrapper, and the jar of bubbly is sitting next to it.","Yes, the image shows a hot dog and a jar of bubbly, which is a type of soda. The hot dog is placed on a foil wrapper, and the jar of bubbly is sitting next to it.",Agreement with Falsehood
335427,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000335427.jpg,a bowl of broccoli with a red box around it,a plate of broccoli with a red box around it,bowl,plate,BLIP-2,Yes,Yes,Confusion/Irrelevance
335427,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000335427.jpg,a bowl of broccoli with a red box around it,a plate of broccoli with a red box around it,bowl,plate,LLaVA,"Yes, the image shows a plate of broccoli with a red box around it.","Yes, the image shows a plate of broccoli with a red box around it.",Agreement with Falsehood
335177,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000335177.jpg,a street with a car parked on it,a street with a car parked under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
335177,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000335177.jpg,a street with a car parked on it,a street with a car parked under it,on,under,LLaVA,"Yes, this is a street with a car parked under a street sign. The street sign is located at the corner of the street.","Yes, this is a street with a car parked under a street sign. The street sign is located at the corner of the street.",Agreement with Falsehood
568439,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000568439.jpg,a man standing in front of a bus,a man standing in back of a bus,front,back,BLIP-2,Yes,Yes,Confusion/Irrelevance
568439,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000568439.jpg,a man standing in front of a bus,a man standing in back of a bus,front,back,LLaVA,"No, the man is not standing in back of a bus. He is standing on a sidewalk, and there are several buses in the image, including a double-decker bus.","No, the man is not standing in back of a bus. He is standing on a sidewalk, and there are several buses in the image, including a double-decker bus.",Correct Rejection
161799,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000161799.jpg,a skateboarder doing a trick on a rail,a skateboarder doing a trick under a rail,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
161799,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000161799.jpg,a skateboarder doing a trick on a rail,a skateboarder doing a trick under a rail,on,under,LLaVA,"Yes, the image shows a skateboarder performing a trick under a rail. The skateboarder is captured in mid-air, showcasing their skill and agility.","Yes, the image shows a skateboarder performing a trick under a rail. The skateboarder is captured in mid-air, showcasing their skill and agility.",Agreement with Falsehood
500464,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000500464.jpg,a bathroom with a sink and a shelf,a bathroom with a basin and a shelf,sink,basin,BLIP-2,Yes,Yes,Confusion/Irrelevance
500464,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000500464.jpg,a bathroom with a sink and a shelf,a bathroom with a basin and a shelf,sink,basin,LLaVA,"Yes, this is a bathroom with a basin, a shelf, and a tile floor.","Yes, this is a bathroom with a basin, a shelf, and a tile floor.",Agreement with Falsehood
439426,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000439426.jpg,a person holding a donut with a person's feet in the background,a person holding a bagel with a person's feet in the background,donut,bagel,BLIP-2,Yes,Yes,Confusion/Irrelevance
439426,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000439426.jpg,a person holding a donut with a person's feet in the background,a person holding a bagel with a person's feet in the background,donut,bagel,LLaVA,"Yes, the image shows a person holding a bagel with a person's feet in the background.","Yes, the image shows a person holding a bagel with a person's feet in the background.",Agreement with Falsehood
357737,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000357737.jpg,a man standing next to a bike,a woman standing next to a bike,man,woman,BLIP-2,"No, it's a man standing next to a bike","No, it's a man standing next to a bike",Correct Rejection
357737,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000357737.jpg,a man standing next to a bike,a woman standing next to a bike,man,woman,LLaVA,"No, this is a man standing next to a bike.","No, this is a man standing next to a bike.",Correct Rejection
71226,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000071226.jpg,a dog laying on a bed,a dog laying on a futon,bed,futon,BLIP-2,Yes,Yes,Confusion/Irrelevance
71226,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000071226.jpg,a dog laying on a bed,a dog laying on a futon,bed,futon,LLaVA,"Yes, this is a dog laying on a futon.","Yes, this is a dog laying on a futon.",Agreement with Falsehood
521405,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000521405.jpg,a stuffed animal with a toothbrush,a stuffed animal with a dental floss,toothbrush,dental floss,BLIP-2,Yes,Yes,Confusion/Irrelevance
521405,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000521405.jpg,a stuffed animal with a toothbrush,a stuffed animal with a dental floss,toothbrush,dental floss,LLaVA,"Yes, the image shows a stuffed animal, specifically a teddy bear, holding a toothbrush and a toothpaste tube. This is an unusual and creative way to promote dental hygiene, especially for children who","Yes, the image shows a stuffed animal, specifically a teddy bear, holding a toothbrush and a toothpaste tube. This is an unusual and creative way to promote dental hygiene, especially for children who",Implicit Rejection
25986,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000025986.jpg,a table with food on it,a rock with food on it,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
25986,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000025986.jpg,a table with food on it,a rock with food on it,table,rock,LLaVA,"No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including a bowl of vegetables, and a glass of water. The table is set up for a meal,","No, this is not a rock with food on it. Instead, it is a dining table with plates of food, including a bowl of vegetables, and a glass of water. The table is set up for a meal,",Correct Rejection
260266,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000260266.jpg,a traffic light with a car parked next to it,a traffic light with a truck parked next to it,car,truck,BLIP-2,Yes,Yes,Confusion/Irrelevance
260266,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000260266.jpg,a traffic light with a car parked next to it,a traffic light with a truck parked next to it,car,truck,LLaVA,"Yes, the image shows a traffic light with a truck parked next to it. The traffic light is located on a street corner, and the truck is parked nearby.","Yes, the image shows a traffic light with a truck parked next to it. The traffic light is located on a street corner, and the truck is parked nearby.",Agreement with Falsehood
267940,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000267940.jpg,a boat in a harbor with a red box around it,a boat in a harbor with a blue box around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
267940,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000267940.jpg,a boat in a harbor with a red box around it,a boat in a harbor with a blue box around it,red,blue,LLaVA,"Yes, the image shows a boat in a harbor with a blue box around it. The boat is docked at the pier, and the blue box is likely a protective covering for the boat when it is not in use.","Yes, the image shows a boat in a harbor with a blue box around it. The boat is docked at the pier, and the blue box is likely a protective covering for the boat when it is not in use.",Correct Rejection
122962,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000122962.jpg,a room with children sitting at a table,a room with children lying at a table,sitting,lying,BLIP-2,Yes,Yes,Confusion/Irrelevance
122962,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000122962.jpg,a room with children sitting at a table,a room with children lying at a table,sitting,lying,LLaVA,"Yes, the image shows a room with children lying at a table.","Yes, the image shows a room with children lying at a table.",Agreement with Falsehood
392818,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000392818.jpg,a dog wearing a life jacket,a cat wearing a life jacket,dog,cat,BLIP-2,"No, this is a dog wearing a life jacket","No, this is a dog wearing a life jacket",Correct Rejection
392818,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000392818.jpg,a dog wearing a life jacket,a cat wearing a life jacket,dog,cat,LLaVA,"No, this is not a cat wearing a life jacket. It is a small dog wearing a life jacket.","No, this is not a cat wearing a life jacket. It is a small dog wearing a life jacket.",Correct Rejection
565853,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000565853.jpg,a man playing a video game on a tv,a man playing a video game on a monitor,tv,monitor,BLIP-2,Yes,Yes,Confusion/Irrelevance
